,explained_event_id,original_prediction,counterfactual_prediction,achieves_counterfactual_explanation,cf_example_event_ids,cf_example_absolute_importances,cf_example_raw_importances,oracle_calls,candidate_size,candidates,cf_example_step,first_example_step,encountered_cf_examples,init_duration,oracle_call_duration,explanation_duration,total_duration,prediction_explanation_events_only
25,17739,4.87472677230835,1.2518926858901978,False,[17709. 17724. 17738. 17737. 17736. 17735. 17734. 17733.],"[ 3.40095067e+00  1.85774803e-01  0.00000000e+00 -9.96232033e-04
  1.02311373e-02 -1.28626823e-03 -1.32107735e-03  2.94810534e-02]","[3.40095067 3.58672547 3.58672547 3.58572924 3.59596038 3.59467411
 3.59335303 3.62283409]",301,64,"[17666 17667 17668 17669 17670 17671 17673 17675 17676 17677 17678 17680
 17681 17682 17684 17686 17688 17689 17690 17691 17692 17693 17694 17695
 17696 17697 17698 17699 17700 17701 17703 17704 17705 17706 17707 17708
 17709 17710 17711 17715 17716 17717 17718 17719 17720 17721 17722 17723
 17724 17725 17726 17727 17728 17729 17730 17731 17732 17733 17734 17735
 17736 17737 17738 17739]",301,301,0,528929,36150087316,590326775,36740414091,3.2787070274353027
26,17745,6.3270721435546875,5.913683891296387,False,[17717. 17743.],[0.4098134  0.00357485],[0.4098134  0.41338825],301,64,"[17675 17676 17677 17678 17679 17680 17681 17682 17683 17685 17686 17687
 17689 17690 17691 17692 17693 17694 17696 17697 17699 17700 17701 17702
 17703 17704 17705 17706 17707 17708 17709 17710 17711 17713 17714 17715
 17716 17717 17719 17720 17721 17722 17723 17724 17725 17726 17727 17728
 17729 17730 17731 17732 17733 17734 17735 17736 17737 17738 17739 17741
 17742 17743 17744 17745]",301,301,0,493863,36593483548,332501013,36925984561,6.122589588165283
27,18043,0.9471381902694702,0.7667437195777893,False,[17989. 18036.],[0.1795575  0.00083697],[0.1795575  0.18039447],301,64,"[17959 17962 17963 17964 17967 17968 17971 17972 17973 17974 17975 17977
 17978 17979 17980 17982 17983 17984 17985 17987 17988 17989 17991 17992
 17993 17994 17995 17996 17997 17998 17999 18000 18001 18002 18003 18004
 18005 18006 18007 18011 18012 18013 18014 18015 18016 18018 18019 18020
 18021 18023 18025 18029 18030 18031 18032 18033 18034 18035 18036 18037
 18038 18039 18042 18043]",301,301,0,509432,37058757363,335376062,37394133425,0.04069795832037926
28,18270,5.173868656158447,3.122979164123535,False,[18262. 18264. 18269. 18268.],[0.71654987 1.07527232 0.         0.2590673 ],[0.71654987 1.7918222  1.7918222  2.05088949],301,64,"[18201 18202 18203 18204 18205 18206 18207 18208 18209 18210 18212 18214
 18215 18216 18217 18218 18219 18220 18221 18222 18223 18224 18225 18227
 18228 18229 18230 18231 18232 18233 18234 18235 18236 18237 18238 18239
 18240 18241 18242 18243 18244 18245 18246 18248 18249 18250 18251 18252
 18253 18254 18255 18256 18259 18260 18261 18262 18263 18264 18265 18266
 18267 18268 18269 18270]",301,301,0,502599,36705594876,330063255,37035658131,5.339595317840576
29,18281,3.7275707721710205,3.264310359954834,False,[18265. 18279.],[0.42918801 0.0340724 ],[0.42918801 0.46326041],301,64,"[18201 18202 18203 18204 18205 18206 18207 18208 18209 18212 18214 18216
 18218 18219 18220 18221 18223 18224 18225 18227 18228 18229 18230 18231
 18232 18234 18235 18236 18238 18239 18240 18242 18244 18245 18246 18248
 18249 18251 18252 18253 18254 18255 18256 18258 18259 18260 18261 18262
 18263 18264 18265 18266 18267 18268 18269 18270 18272 18273 18275 18276
 18277 18279 18280 18281]",301,301,0,529970,36689598391,336921751,37026520142,3.798577308654785
30,18296,5.223453521728516,3.16792893409729,False,[18283. 18293. 18295. 18292. 18291.],[ 0.41976595  1.63382721 -0.00320005  0.          0.00513148],[0.41976595 2.05359316 2.0503931  2.0503931  2.05552459],301,64,"[18224 18225 18227 18228 18229 18230 18231 18232 18233 18234 18235 18236
 18237 18238 18239 18240 18242 18243 18244 18245 18246 18248 18249 18250
 18251 18252 18253 18254 18255 18256 18258 18259 18260 18261 18262 18263
 18264 18265 18266 18267 18268 18269 18270 18272 18273 18275 18276 18277
 18279 18280 18281 18282 18283 18284 18286 18287 18288 18289 18290 18291
 18292 18293 18295 18296]",301,301,0,519481,36626613845,340135761,36966749606,6.369232654571533
31,18418,6.025100231170654,4.480745792388916,False,[18407. 18408.],[1.36508894 0.1792655 ],[1.36508894 1.54435444],301,64,"[18350 18351 18352 18353 18354 18355 18356 18357 18358 18359 18360 18361
 18362 18364 18365 18366 18367 18368 18369 18370 18371 18372 18373 18374
 18375 18376 18377 18378 18379 18381 18382 18383 18384 18385 18386 18387
 18388 18389 18390 18391 18392 18393 18394 18395 18397 18398 18399 18400
 18401 18402 18403 18404 18406 18407 18408 18409 18411 18412 18413 18414
 18415 18416 18417 18418]",301,301,0,512485,36386104261,326012997,36712117258,5.756862640380859
32,18554,0.33761271834373474,0.0925331860780716,False,[18452. 18552. 18549. 18548.],[3.96957397e-02 2.04277083e-01 1.10633671e-03 3.72529030e-07],[0.03969574 0.24397282 0.24507916 0.24507953],301,64,"[18428 18429 18431 18432 18434 18435 18438 18441 18444 18445 18448 18452
 18453 18454 18455 18457 18459 18460 18462 18466 18470 18471 18474 18476
 18478 18479 18485 18486 18487 18488 18489 18490 18492 18500 18501 18507
 18508 18509 18510 18512 18515 18520 18522 18525 18526 18527 18529 18530
 18533 18534 18535 18537 18538 18539 18541 18542 18544 18545 18546 18548
 18549 18552 18553 18554]",301,301,0,514539,37978391190,372248451,38350639641,-0.8643138408660889
33,18641,0.522056519985199,0.4360653758049011,False,[18598. 18635.],[0.07491535 0.01107579],[0.07491535 0.08599114],301,64,"[18573 18574 18576 18577 18578 18580 18581 18582 18583 18585 18586 18587
 18588 18589 18590 18591 18593 18594 18595 18596 18597 18598 18599 18600
 18601 18602 18603 18604 18605 18606 18607 18608 18609 18610 18611 18612
 18613 18614 18615 18616 18617 18618 18619 18620 18621 18622 18623 18624
 18626 18627 18628 18629 18630 18631 18632 18633 18634 18635 18636 18637
 18638 18639 18640 18641]",301,301,0,498242,36670435993,325865429,36996301422,-0.8643138408660889
34,18655,1.4253369569778442,1.3781112432479858,False,[18621. 18646.],[0.04654479 0.00068092],[0.04654479 0.04722571],301,64,"[18549 18551 18552 18559 18564 18573 18576 18577 18580 18582 18583 18585
 18587 18588 18589 18590 18594 18595 18597 18598 18599 18600 18601 18602
 18603 18604 18605 18606 18607 18608 18609 18610 18612 18614 18615 18616
 18617 18618 18619 18620 18621 18622 18623 18626 18627 18628 18629 18630
 18631 18632 18633 18634 18635 18638 18639 18641 18642 18643 18645 18646
 18648 18649 18650 18655]",301,301,0,516777,37668880051,328322244,37997202295,-0.8643138408660889
35,18722,1.873453974723816,1.2278399467468262,False,[18718. 18721.],[0.25155044 0.39406359],[0.25155044 0.64561403],301,64,"[18656 18657 18658 18659 18660 18661 18662 18663 18664 18665 18666 18667
 18668 18669 18670 18671 18672 18673 18674 18675 18676 18677 18678 18680
 18681 18682 18683 18684 18685 18686 18687 18688 18689 18690 18691 18692
 18693 18694 18696 18697 18698 18699 18700 18701 18703 18704 18705 18706
 18707 18708 18709 18710 18711 18712 18713 18714 18715 18716 18717 18718
 18719 18720 18721 18722]",301,301,0,513480,36313198597,430228772,36743427369,-1.8610423803329468
36,18956,2.2183632850646973,1.2126272916793823,False,[18945. 18948.],[0.77411222 0.23162377],[0.77411222 1.00573599],301,64,"[18847 18848 18849 18850 18851 18853 18854 18855 18856 18860 18861 18863
 18864 18865 18866 18867 18869 18870 18873 18875 18876 18877 18878 18880
 18881 18882 18883 18884 18886 18887 18888 18889 18892 18894 18895 18897
 18898 18899 18900 18901 18903 18908 18912 18917 18919 18920 18922 18923
 18927 18929 18930 18938 18941 18942 18945 18946 18948 18949 18950 18951
 18952 18953 18954 18956]",301,301,0,490316,37878522906,344186717,38222709623,1.4866830110549927
37,19057,0.8533259630203247,0.5186073184013367,False,[19044. 19054. 19056. 19055.],[0.11242586 0.21211994 0.00169438 0.00847846],[0.11242586 0.3245458  0.32624018 0.33471864],301,64,"[18979 18980 18982 18986 18989 18991 18992 18994 18996 18997 18998 18999
 19000 19002 19003 19004 19005 19006 19007 19008 19010 19011 19012 19013
 19014 19015 19016 19017 19018 19019 19020 19021 19022 19023 19024 19025
 19026 19027 19028 19029 19030 19031 19032 19033 19035 19036 19037 19039
 19040 19041 19042 19043 19044 19045 19046 19047 19049 19051 19052 19053
 19054 19055 19056 19057]",301,301,0,517588,36637536376,352667712,36990204088,0.10352309048175812
38,19065,5.988951683044434,-0.3646807074546814,True,[19063. 19064.],[1.25394773 5.09968466],[1.25394773 6.35363239],301,64,"[18992 18994 18996 18998 18999 19000 19002 19003 19004 19005 19006 19007
 19008 19009 19010 19011 19012 19013 19014 19015 19016 19017 19019 19020
 19022 19023 19024 19025 19026 19027 19028 19029 19030 19031 19032 19033
 19034 19035 19037 19039 19040 19041 19042 19043 19044 19045 19046 19047
 19049 19051 19052 19053 19054 19055 19056 19057 19058 19059 19060 19061
 19062 19063 19064 19065]",2,2,1,507789,36916822402,339375369,37256197771,6.0889482498168945
39,19132,0.27494192123413086,0.239924356341362,False,[19119. 19130.],[0.03337325 0.00164431],[0.03337325 0.03501756],301,64,"[19033 19034 19039 19041 19042 19043 19044 19045 19046 19047 19049 19050
 19051 19053 19054 19057 19058 19059 19060 19061 19062 19063 19065 19066
 19067 19068 19069 19070 19073 19075 19076 19077 19078 19079 19080 19081
 19082 19083 19084 19085 19086 19087 19088 19089 19090 19091 19093 19094
 19097 19098 19104 19105 19112 19114 19119 19120 19121 19122 19124 19128
 19129 19130 19131 19132]",301,301,0,510965,37932149841,328393854,38260543695,-0.8643138408660889
40,19138,0.6245301961898804,-0.8781806826591492,True,[19137.],[1.50271088],[1.50271088],63,64,"[19056 19057 19058 19059 19060 19061 19062 19063 19065 19066 19067 19068
 19069 19070 19073 19075 19076 19077 19078 19079 19080 19082 19083 19084
 19085 19086 19087 19088 19089 19090 19091 19094 19097 19098 19100 19101
 19102 19103 19104 19107 19108 19109 19110 19111 19112 19114 19115 19116
 19118 19119 19120 19122 19123 19124 19125 19126 19127 19128 19129 19130
 19134 19136 19137 19138]",0,0,1,501648,7986373831,44811944,8031185775,-1.0822348594665527
41,19218,1.762633204460144,1.5382379293441772,False,[19196.],[0.22439528],[0.22439528],301,64,"[19137 19138 19139 19140 19142 19144 19145 19146 19147 19148 19150 19152
 19153 19154 19155 19156 19157 19159 19161 19162 19166 19167 19168 19169
 19170 19171 19172 19173 19174 19175 19176 19177 19178 19179 19180 19181
 19182 19183 19184 19185 19186 19187 19188 19190 19191 19192 19193 19194
 19196 19197 19200 19202 19203 19205 19206 19207 19208 19210 19211 19212
 19213 19215 19217 19218]",301,301,0,524581,36538663322,334281962,36872945284,-0.8643138408660889
42,19268,1.3345915079116821,1.2199409008026123,False,[19242.],[0.11465061],[0.11465061],301,64,"[19200 19201 19202 19203 19204 19205 19207 19208 19209 19210 19211 19212
 19213 19215 19216 19217 19218 19219 19220 19221 19222 19223 19224 19225
 19226 19227 19229 19231 19232 19233 19234 19235 19236 19237 19238 19240
 19241 19242 19243 19244 19245 19246 19247 19248 19249 19250 19251 19252
 19253 19254 19255 19256 19257 19258 19259 19260 19261 19262 19263 19264
 19265 19266 19267 19268]",301,301,0,505024,36479272086,330614254,36809886340,-0.8643138408660889
43,19403,4.683167934417725,3.082942008972168,False,[19385. 19398.],[0.89558339 0.70464253],[0.89558339 1.60022593],301,64,"[19316 19318 19319 19321 19325 19326 19327 19328 19329 19332 19333 19334
 19335 19337 19338 19341 19342 19343 19344 19345 19346 19347 19348 19349
 19351 19352 19353 19355 19356 19357 19358 19359 19360 19361 19362 19363
 19364 19365 19366 19368 19369 19370 19371 19372 19374 19377 19378 19379
 19380 19381 19382 19383 19384 19385 19386 19387 19391 19393 19395 19398
 19399 19400 19402 19403]",301,301,0,503050,36774040672,339362920,37113403592,3.95707368850708
44,19764,4.601574420928955,4.117735862731934,False,[19736.],[0.48383856],[0.48383856],301,64,"[19677 19678 19679 19680 19681 19682 19683 19684 19685 19686 19687 19688
 19689 19690 19691 19692 19693 19694 19695 19696 19697 19698 19699 19700
 19701 19702 19703 19704 19705 19706 19707 19708 19709 19710 19712 19713
 19714 19721 19722 19726 19728 19729 19731 19734 19735 19736 19739 19741
 19742 19743 19745 19746 19747 19749 19751 19752 19754 19755 19757 19758
 19759 19760 19762 19764]",301,301,0,515665,36577990729,339395286,36917386015,5.72837495803833
45,19836,6.091937065124512,4.552704334259033,False,[19831. 19833.],[0.19665051 1.34258223],[0.19665051 1.53923273],301,64,"[19757 19758 19759 19760 19761 19762 19763 19764 19765 19766 19767 19768
 19769 19772 19773 19774 19776 19777 19778 19779 19780 19781 19783 19785
 19786 19787 19788 19789 19790 19791 19792 19793 19794 19795 19796 19798
 19799 19800 19801 19802 19803 19804 19806 19809 19811 19812 19813 19814
 19815 19816 19822 19823 19824 19825 19826 19828 19829 19830 19831 19832
 19833 19834 19835 19836]",301,301,0,506277,36623905298,349930656,36973835954,5.305080890655518
46,19921,4.998530387878418,3.2800087928771973,False,[19911. 19916.],[0.52140665 1.19711494],[0.52140665 1.7185216 ],301,64,"[19846 19847 19848 19849 19851 19852 19853 19854 19856 19857 19858 19859
 19862 19863 19864 19866 19867 19869 19870 19871 19873 19874 19875 19876
 19877 19878 19879 19880 19881 19882 19883 19884 19885 19886 19887 19888
 19889 19890 19891 19892 19893 19894 19895 19898 19901 19902 19903 19904
 19906 19907 19908 19909 19910 19911 19912 19913 19914 19915 19916 19917
 19918 19919 19920 19921]",301,301,0,521185,36664490403,335223251,36999713654,5.556293487548828
47,20070,0.9204550981521606,0.4345894455909729,False,[20014. 20069. 20068.],[4.23581004e-02 4.43507522e-01 2.98023224e-08],[0.0423581  0.48586562 0.48586565],301,64,"[19999 20001 20002 20003 20004 20005 20007 20008 20009 20010 20011 20012
 20013 20014 20015 20016 20017 20018 20019 20020 20021 20022 20023 20024
 20025 20026 20027 20028 20029 20030 20032 20033 20034 20035 20036 20037
 20038 20039 20040 20041 20043 20045 20046 20047 20048 20049 20050 20051
 20052 20054 20055 20057 20058 20059 20060 20061 20062 20063 20064 20066
 20067 20068 20069 20070]",301,301,0,506667,36307823879,396321402,36704145281,-0.8408370614051819
48,20440,2.6570537090301514,0.3549104928970337,False,[20423. 20428.],[1.00653231 1.2956109 ],[1.00653231 2.30214322],301,64,"[20365 20366 20367 20368 20369 20370 20371 20372 20373 20374 20375 20376
 20378 20379 20380 20382 20383 20384 20385 20386 20387 20388 20391 20393
 20394 20395 20396 20397 20398 20399 20400 20401 20402 20403 20404 20405
 20406 20409 20410 20412 20413 20414 20415 20417 20418 20419 20420 20421
 20422 20423 20424 20425 20426 20427 20428 20429 20431 20432 20433 20434
 20436 20437 20438 20440]",301,301,0,505154,36666840490,367797471,37034637961,3.597853660583496
49,20703,4.9839630126953125,2.665949821472168,False,[20685. 20688. 20702. 20701.],[1.91531897 0.39403629 0.         0.00865793],[1.91531897 2.30935526 2.30935526 2.31801319],301,64,"[20637 20638 20639 20640 20641 20642 20643 20644 20645 20646 20647 20648
 20649 20650 20651 20652 20653 20654 20655 20656 20657 20658 20659 20660
 20661 20662 20663 20664 20665 20666 20667 20668 20669 20670 20671 20672
 20673 20674 20675 20676 20677 20678 20679 20680 20681 20682 20683 20684
 20685 20686 20687 20688 20689 20690 20691 20692 20694 20696 20697 20698
 20699 20701 20702 20703]",301,301,0,495536,35886827121,333594435,36220421556,7.058530330657959
50,20725,4.062248706817627,1.232330560684204,False,[20660. 20724.],[-2.21729279e-03  2.83213544e+00],[-2.21729279e-03  2.82991815e+00],301,64,"[20643 20644 20645 20646 20647 20648 20649 20650 20651 20652 20654 20655
 20656 20657 20659 20660 20661 20662 20663 20664 20665 20666 20667 20668
 20669 20670 20671 20672 20673 20674 20675 20676 20678 20680 20681 20682
 20683 20684 20686 20689 20690 20692 20694 20696 20697 20698 20699 20701
 20702 20704 20705 20706 20708 20710 20711 20712 20713 20715 20716 20719
 20722 20723 20724 20725]",301,301,0,498001,35637766862,501819539,36139586401,6.7013468742370605
51,20742,3.8388352394104004,-0.07416583597660065,True,[20732. 20730. 20741.],[3.70988251 0.11419599 0.08892257],[3.70988251 3.8240785  3.91300108],301,64,"[20645 20646 20648 20649 20651 20652 20654 20655 20656 20657 20659 20660
 20665 20668 20669 20671 20673 20674 20676 20678 20680 20682 20684 20686
 20690 20693 20694 20695 20696 20698 20699 20700 20701 20702 20705 20707
 20709 20710 20711 20714 20715 20716 20717 20718 20719 20720 20721 20722
 20723 20724 20725 20726 20727 20728 20729 20730 20731 20732 20733 20737
 20738 20740 20741 20742]",133,133,1,478223,36250042731,695906678,36945949409,6.073510646820068
52,20766,2.995570659637451,-0.1648183912038803,True,[20736. 20765.],[0.23682976 2.92355929],[0.23682976 3.16038905],301,64,"[20695 20696 20698 20699 20700 20701 20702 20704 20705 20706 20707 20708
 20709 20710 20711 20712 20713 20714 20715 20716 20717 20718 20719 20720
 20721 20722 20723 20724 20725 20726 20727 20728 20729 20730 20731 20732
 20733 20735 20736 20737 20738 20740 20741 20742 20743 20744 20748 20749
 20750 20751 20752 20753 20754 20755 20756 20757 20758 20760 20761 20762
 20763 20764 20765 20766]",106,106,1,535882,35229947853,1057687498,36287635351,4.215249061584473
53,20813,6.310995578765869,6.121310234069824,False,[20801. 20811.],[0.18155527 0.00813007],[0.18155527 0.18968534],301,64,"[20740 20741 20742 20743 20744 20745 20748 20749 20750 20751 20752 20753
 20754 20755 20756 20757 20758 20759 20760 20761 20762 20764 20766 20767
 20768 20770 20771 20773 20774 20775 20776 20777 20779 20780 20781 20782
 20783 20784 20785 20787 20788 20789 20790 20791 20793 20794 20795 20796
 20797 20798 20799 20800 20801 20802 20803 20804 20805 20806 20807 20809
 20810 20811 20812 20813]",301,301,0,499945,36196510895,327006114,36523517009,6.204249858856201
54,20953,0.4946880340576172,0.4819219708442688,False,[20915. 20952.],[0.0098905  0.00287557],[0.0098905  0.01276606],301,64,"[20853 20854 20855 20856 20859 20860 20862 20863 20866 20867 20868 20869
 20870 20871 20872 20876 20877 20878 20879 20881 20882 20883 20884 20885
 20886 20888 20892 20893 20894 20896 20898 20899 20900 20903 20904 20905
 20910 20911 20915 20916 20919 20921 20922 20925 20927 20928 20929 20930
 20931 20932 20934 20936 20939 20940 20943 20944 20945 20946 20947 20948
 20949 20950 20952 20953]",301,301,0,513880,38132173567,328223177,38460396744,-0.8643138408660889
55,21097,7.000502109527588,6.324580669403076,False,[21081. 21092.],[0.32144547 0.35447598],[0.32144547 0.67592144],301,64,"[21001 21003 21004 21005 21006 21007 21008 21011 21012 21014 21015 21018
 21020 21021 21023 21024 21025 21026 21028 21029 21031 21032 21035 21036
 21037 21039 21042 21043 21044 21048 21050 21051 21053 21055 21056 21059
 21061 21063 21066 21067 21068 21069 21070 21071 21072 21073 21074 21075
 21078 21079 21080 21081 21082 21083 21084 21085 21086 21087 21089 21090
 21091 21092 21095 21097]",301,301,0,516075,37129115599,331537562,37460653161,5.998922824859619
56,21126,4.51965856552124,2.6043004989624023,False,[21117. 21110.],[1.62314916 0.29220891],[1.62314916 1.91535807],301,64,"[21046 21047 21048 21049 21050 21051 21054 21055 21057 21058 21059 21060
 21061 21062 21063 21064 21065 21066 21067 21068 21069 21070 21071 21072
 21073 21074 21075 21076 21077 21078 21080 21087 21088 21089 21091 21092
 21093 21094 21095 21097 21098 21099 21100 21103 21104 21106 21107 21108
 21110 21111 21112 21113 21114 21115 21116 21117 21118 21119 21121 21122
 21123 21124 21125 21126]",301,301,0,498261,36791480634,343164021,37134644655,4.757791996002197
57,21205,4.382874965667725,-2.4807288646698,True,[21204.],[6.86360383],[6.86360383],63,64,"[21107 21108 21110 21113 21114 21115 21116 21117 21121 21122 21123 21124
 21125 21126 21127 21128 21130 21131 21132 21133 21134 21135 21137 21138
 21139 21140 21142 21144 21145 21148 21152 21153 21155 21161 21163 21164
 21165 21166 21167 21168 21174 21176 21177 21180 21181 21184 21186 21187
 21188 21190 21191 21192 21194 21195 21196 21197 21198 21199 21200 21201
 21202 21203 21204 21205]",0,0,1,531854,8090858200,45196131,8136054331,4.830117702484131
58,21358,0.3582279682159424,-0.11140488088130951,True,[21357. 21356.],[-0.32509178  0.79472463],[-0.32509178  0.46963285],301,64,"[21289 21290 21291 21292 21293 21294 21295 21296 21297 21298 21299 21300
 21302 21304 21305 21308 21309 21310 21311 21312 21313 21314 21315 21316
 21317 21318 21320 21321 21322 21323 21324 21325 21326 21327 21328 21329
 21330 21331 21332 21333 21334 21335 21336 21337 21338 21339 21340 21341
 21342 21343 21345 21346 21347 21348 21349 21350 21351 21352 21353 21354
 21355 21356 21357 21358]",78,78,1,503862,36900446323,326196912,37226643235,-0.7285703420639038
59,21447,1.7501858472824097,0.9564923048019409,False,[21444. 21445. 21446. 21442.],[0.03185606 0.         0.75621498 0.00562251],[0.03185606 0.03185606 0.78807104 0.79369354],301,64,"[21305 21308 21310 21315 21316 21317 21318 21322 21323 21326 21329 21330
 21333 21334 21336 21337 21338 21343 21344 21346 21347 21351 21360 21364
 21365 21367 21373 21374 21378 21381 21383 21398 21399 21400 21401 21403
 21404 21405 21407 21408 21411 21412 21413 21414 21415 21419 21420 21421
 21422 21423 21424 21426 21430 21431 21434 21436 21437 21439 21440 21442
 21444 21445 21446 21447]",301,301,0,500145,39914654775,345818577,40260473352,-0.8844446539878845
60,21454,0.6634457111358643,0.6634457111358643,False,[],[],[],301,64,"[21357 21358 21360 21362 21363 21364 21365 21366 21367 21369 21371 21373
 21374 21375 21376 21378 21379 21381 21384 21385 21386 21387 21394 21395
 21398 21400 21402 21403 21404 21405 21407 21408 21409 21410 21411 21413
 21414 21415 21416 21417 21419 21420 21421 21422 21423 21424 21426 21429
 21430 21431 21433 21438 21440 21442 21444 21445 21446 21447 21448 21449
 21451 21452 21453 21454]",301,301,0,507148,37994179522,329741646,38323921168,-0.8643138408660889
61,21600,1.7466572523117065,0.5031768679618835,False,[21592. 21551. 21599. 21598. 21597. 21596. 21593.],"[ 8.25362980e-01  3.22573543e-01  0.00000000e+00 -4.69207764e-04
 -8.31127167e-03  0.00000000e+00  1.04324341e-01]","[0.82536298 1.14793652 1.14793652 1.14746732 1.13915604 1.13915604
 1.24348038]",301,64,"[21503 21504 21505 21506 21509 21510 21511 21512 21513 21514 21515 21516
 21518 21519 21522 21523 21525 21526 21528 21529 21530 21531 21532 21533
 21534 21535 21536 21537 21538 21539 21540 21541 21542 21543 21544 21545
 21548 21550 21551 21552 21554 21558 21559 21561 21565 21566 21568 21569
 21570 21572 21573 21575 21576 21580 21589 21590 21591 21592 21593 21596
 21597 21598 21599 21600]",301,301,0,499083,37765969997,363503118,38129473115,4.4221320152282715
62,21676,4.42350435256958,0.5971022844314575,False,"[21668. 21672. 21675. 21674. 21673. 21670. 21669. 21666. 21665. 21663.
 21662. 21660.]","[1.75703764e+00 2.06838906e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.47306442e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.28063965e-04]","[1.75703764 3.8254267  3.8254267  3.8254267  3.8254267  3.8254267
 3.8254267  3.826074   3.826074   3.826074   3.826074   3.82640207]",301,64,"[21594 21596 21597 21598 21599 21600 21602 21607 21609 21610 21611 21612
 21613 21615 21616 21619 21620 21621 21622 21623 21624 21625 21626 21627
 21628 21629 21630 21631 21632 21633 21634 21636 21637 21638 21639 21640
 21641 21642 21643 21645 21646 21647 21649 21651 21652 21653 21654 21655
 21657 21658 21659 21660 21662 21663 21665 21666 21668 21669 21670 21672
 21673 21674 21675 21676]",301,301,0,507959,36181274631,656062252,36837336883,6.663691520690918
63,21713,4.042816162109375,1.0289347171783447,False,[21708. 21705. 21712. 21711.],[1.70396781e+00 1.17592239e+00 1.33557200e-01 4.34041023e-04],[1.70396781 2.8798902  3.0134474  3.01388144],301,64,"[21647 21648 21649 21650 21651 21652 21653 21654 21655 21656 21657 21658
 21659 21660 21662 21663 21664 21665 21666 21667 21668 21669 21670 21671
 21672 21673 21674 21675 21676 21677 21678 21679 21680 21681 21682 21683
 21684 21685 21686 21687 21688 21689 21690 21691 21692 21694 21695 21696
 21697 21699 21700 21701 21702 21703 21704 21705 21706 21707 21708 21709
 21710 21711 21712 21713]",301,301,0,548005,36849612938,347286853,37196899791,4.899549961090088
64,21796,0.3383520245552063,0.14845938980579376,False,[21734. 21793. 21794. 21792. 21791.],[ 0.05542684 -0.00089067  0.12125359  0.          0.01410288],[0.05542684 0.05453616 0.17578976 0.17578976 0.18989263],301,64,"[21724 21725 21726 21727 21728 21729 21730 21731 21732 21733 21734 21736
 21737 21738 21739 21740 21741 21742 21743 21744 21745 21746 21747 21748
 21749 21750 21751 21752 21753 21754 21755 21757 21758 21760 21762 21763
 21764 21765 21766 21767 21768 21769 21770 21771 21772 21773 21776 21777
 21778 21780 21781 21782 21783 21784 21785 21786 21787 21788 21789 21791
 21792 21793 21794 21796]",301,301,0,515203,36545915525,419520501,36965436026,-1.9552403688430786
65,21827,3.4898500442504883,-0.3651455342769623,True,[21821. 21819.],[3.37181127 0.48318431],[3.37181127 3.85499558],301,64,"[21753 21754 21755 21757 21758 21760 21762 21763 21764 21765 21767 21768
 21769 21770 21771 21772 21773 21774 21776 21777 21778 21780 21781 21782
 21783 21784 21785 21786 21787 21788 21789 21791 21792 21793 21794 21796
 21797 21798 21799 21800 21801 21802 21803 21804 21805 21806 21807 21809
 21810 21811 21812 21813 21814 21817 21818 21819 21820 21821 21822 21823
 21824 21825 21826 21827]",119,119,1,524000,35735026220,1229199663,36964225883,4.272293567657471
